source,dataset,origin_country,destination_country,year,period,reason,sub_reason,measure_type,value,analysis_question
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2018,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2018,pre_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2018,pre_covid,work,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2018,pre_covid,work,not_applicable,permit,29.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2018,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2019,pre_covid,work,not_applicable,permit,44.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2019,pre_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2019,pre_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2019,pre_covid,work,not_applicable,permit,154.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2019,pre_covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2019,pre_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2019,pre_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2019,pre_covid,work,not_applicable,permit,136.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2019,pre_covid,work,not_applicable,permit,389.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2019,pre_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2019,pre_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2019,pre_covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2019,pre_covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2019,pre_covid,work,not_applicable,permit,20.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2019,pre_covid,work,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2019,pre_covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2019,pre_covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2019,pre_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2019,pre_covid,work,not_applicable,permit,36.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2019,pre_covid,work,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2019,pre_covid,work,not_applicable,permit,14.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2019,pre_covid,work,not_applicable,permit,14.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2019,pre_covid,work,not_applicable,permit,18.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2019,pre_covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2019,pre_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2020,covid,work,not_applicable,permit,32.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2020,covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2020,covid,work,not_applicable,permit,17.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2020,covid,work,not_applicable,permit,119.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2020,covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2020,covid,work,not_applicable,permit,143.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2020,covid,work,not_applicable,permit,346.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2020,covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2020,covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2020,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2020,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2020,covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2020,covid,work,not_applicable,permit,22.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2020,covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2020,covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2020,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2020,covid,work,not_applicable,permit,18.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2020,covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2020,covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2020,covid,work,not_applicable,permit,31.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2020,covid,work,not_applicable,permit,28.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2020,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2020,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2020,covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2020,covid,work,not_applicable,permit,9.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2020,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2020,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2021,covid,work,not_applicable,permit,49.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2021,covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2021,covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2021,covid,work,not_applicable,permit,12.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2021,covid,work,not_applicable,permit,236.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2021,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2021,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2021,covid,work,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2021,covid,work,not_applicable,permit,217.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2021,covid,work,not_applicable,permit,443.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2021,covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2021,covid,work,not_applicable,permit,42.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2021,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2021,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2021,covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2021,covid,work,not_applicable,permit,22.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2021,covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2021,covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2021,covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2021,covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2021,covid,work,not_applicable,permit,37.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2021,covid,work,not_applicable,permit,31.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2021,covid,work,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2021,covid,work,not_applicable,permit,35.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2021,covid,work,not_applicable,permit,38.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2021,covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2021,covid,work,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2021,covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2022,post_covid,work,not_applicable,permit,41.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2022,post_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2022,post_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2022,post_covid,work,not_applicable,permit,23.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2022,post_covid,work,not_applicable,permit,310.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2022,post_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2022,post_covid,work,not_applicable,permit,18.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2022,post_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2022,post_covid,work,not_applicable,permit,256.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2022,post_covid,work,not_applicable,permit,547.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2022,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2022,post_covid,work,not_applicable,permit,58.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2022,post_covid,work,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2022,post_covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2022,post_covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2022,post_covid,work,not_applicable,permit,30.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2022,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2022,post_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2022,post_covid,work,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2022,post_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2022,post_covid,work,not_applicable,permit,51.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2022,post_covid,work,not_applicable,permit,20.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2022,post_covid,work,not_applicable,permit,61.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2022,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2022,post_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2022,post_covid,work,not_applicable,permit,55.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2022,post_covid,work,not_applicable,permit,54.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2022,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2022,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2022,post_covid,work,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2022,post_covid,work,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2022,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2022,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2023,post_covid,work,not_applicable,permit,38.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2023,post_covid,work,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2023,post_covid,work,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2023,post_covid,work,not_applicable,permit,14.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2023,post_covid,work,not_applicable,permit,328.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2023,post_covid,work,not_applicable,permit,20.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2023,post_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2023,post_covid,work,not_applicable,permit,202.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2023,post_covid,work,not_applicable,permit,688.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2023,post_covid,work,not_applicable,permit,33.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2023,post_covid,work,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2023,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2023,post_covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2023,post_covid,work,not_applicable,permit,34.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2023,post_covid,work,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2023,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2023,post_covid,work,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2023,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2023,post_covid,work,not_applicable,permit,51.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2023,post_covid,work,not_applicable,permit,17.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2023,post_covid,work,not_applicable,permit,127.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2023,post_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2023,post_covid,work,not_applicable,permit,58.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2023,post_covid,work,not_applicable,permit,29.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2023,post_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2023,post_covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2023,post_covid,work,not_applicable,permit,28.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2023,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2024,post_covid,work,not_applicable,permit,41.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2024,post_covid,work,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2024,post_covid,work,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2024,post_covid,work,not_applicable,permit,16.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2024,post_covid,work,not_applicable,permit,301.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2024,post_covid,work,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2024,post_covid,work,not_applicable,permit,11.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2024,post_covid,work,not_applicable,permit,39.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2024,post_covid,work,not_applicable,permit,138.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2024,post_covid,work,not_applicable,permit,608.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2024,post_covid,work,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2024,post_covid,work,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2024,post_covid,work,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2024,post_covid,work,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2024,post_covid,work,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2024,post_covid,work,not_applicable,permit,43.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2024,post_covid,work,not_applicable,permit,13.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2024,post_covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2024,post_covid,work,not_applicable,permit,18.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2024,post_covid,work,not_applicable,permit,8.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2024,post_covid,work,not_applicable,permit,39.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2024,post_covid,work,not_applicable,permit,49.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2024,post_covid,work,not_applicable,permit,66.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2024,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2024,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2024,post_covid,work,not_applicable,permit,43.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2024,post_covid,work,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2024,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2024,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2024,post_covid,work,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Switzerland,2024,post_covid,work,not_applicable,permit,19.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,United Kingdom,2024,post_covid,work,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Serbia,2024,post_covid,work,not_applicable,permit,7.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Belgium,2015,pre_covid,other,not_applicable,permit,179.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Bulgaria,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Czechia,2015,pre_covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Denmark,2015,pre_covid,other,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Germany,2015,pre_covid,other,not_applicable,permit,71.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Estonia,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Ireland,2015,pre_covid,other,not_applicable,permit,66.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Greece,2015,pre_covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Spain,2015,pre_covid,other,not_applicable,permit,27.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,France,2015,pre_covid,other,not_applicable,permit,779.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Croatia,2015,pre_covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Italy,2015,pre_covid,other,not_applicable,permit,90.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Cyprus,2015,pre_covid,other,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Latvia,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Lithuania,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Luxembourg,2015,pre_covid,other,not_applicable,permit,6.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Hungary,2015,pre_covid,other,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Malta,2015,pre_covid,other,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Netherlands,2015,pre_covid,other,not_applicable,permit,21.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Austria,2015,pre_covid,other,not_applicable,permit,59.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Poland,2015,pre_covid,other,not_applicable,permit,3.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Portugal,2015,pre_covid,other,not_applicable,permit,5.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Romania,2015,pre_covid,other,not_applicable,permit,4.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovenia,2015,pre_covid,other,not_applicable,permit,1.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Slovakia,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Finland,2015,pre_covid,other,not_applicable,permit,15.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Sweden,2015,pre_covid,other,not_applicable,permit,32.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Iceland,2015,pre_covid,other,not_applicable,permit,2.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Liechtenstein,2015,pre_covid,other,not_applicable,permit,0.0,Q2_entry_reasons
eurostat,eurostat_first_permits,Cameroon,Norway,2015,pre_covid,other,not_applicable,permit,2.0,Q2_entry_reasons
